account,date,daily_pnl,avg_trade_size,buy_ratio,num_trades,target_win,past_3day_pnl,classification_Extreme Greed,classification_Fear,classification_Greed,classification_Neutral,risk_segment,freq_segment,consistency
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-19,102.504343,155.71684782608696,0.31521739130434784,184,1,334.0176243333321,True,False,False,False,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-20,608.885905,169.7668047337278,0.6804733727810651,169,1,288.5205849999988,True,False,False,False,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-21,428.3738,262.3486170212766,0.5106382978723404,94,1,435.17537999999877,True,False,False,False,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-22,589.467131,120.82616071428572,0.5089285714285714,112,1,379.92134933333205,True,False,False,False,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-23,229.609892,128.88065573770493,0.7377049180327869,122,1,542.2422786666654,True,False,False,False,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-24,347.22838,145.0465,0.49166666666666664,120,1,415.81694099999874,True,False,False,False,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-25,124.70498799999999,241.47220338983053,0.6186440677966102,118,1,388.7684676666654,True,False,False,False,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-26,273.211119,334.20924528301884,0.5377358490566038,106,1,233.84775333333212,False,False,True,False,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-27,838.930696,1223.7995522388057,0.5746268656716418,268,1,248.38149566666547,False,False,True,False,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-28,1019.55769,624.2161589403973,0.46357615894039733,151,1,412.2822676666654,False,False,True,False,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-29,152.618804,340.8880952380952,0.5238095238095238,42,1,710.5665016666654,False,False,True,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-30,1234.2072,394.06465116279065,0.29069767441860467,86,1,670.3690633333321,False,False,True,False,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-31,755.916254,374.2630612244898,0.22448979591836735,49,1,802.1278979999988,True,False,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-01,3.536668000000001,1057.5154901960784,0.5882352941176471,51,1,714.2474193333322,False,False,True,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-02,-1416.906536,1328.6620879120878,0.8791208791208791,91,0,664.5533739999988,False,False,True,False,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-03,439.634046,1251.5914666666667,0.36,75,1,-219.1512046666679,False,True,False,False,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-04,1291.500575,1139.6597916666667,0.6458333333333334,48,1,-324.57860733333456,False,False,True,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-05,696.8107239999999,912.4063855421687,0.5421686746987951,83,1,104.74269499999882,False,False,False,True,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-06,358.877096,1453.7044444444446,0.6222222222222222,45,1,809.3151149999989,False,False,False,True,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-07,932.4458159999999,596.832037037037,0.3333333333333333,54,1,782.3961316666655,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-08,0.0,630.2528125,1.0,32,0,662.7112119999987,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-09,31.14195,685.0323529411764,0.35294117647058826,17,1,430.4409706666654,False,False,False,True,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-10,436.833818,1075.9925581395348,0.32558139534883723,43,1,321.19592199999875,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-11,593.326371,984.2039024390244,0.5365853658536586,41,1,155.99192266666546,False,False,False,True,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-12,198.780392,717.646779661017,0.4745762711864407,59,1,353.7673796666654,False,False,False,True,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-13,287.27875,647.7471428571429,0.6428571428571429,42,1,409.64686033333214,False,False,False,True,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-14,404.813032,536.6263829787234,0.10638297872340426,47,1,359.7951709999988,False,False,False,True,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-15,64.653448,257.83222222222224,0.2222222222222222,9,1,296.95739133333217,False,False,False,True,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-16,59.664989,503.33272727272725,0.5454545454545454,11,1,252.24840999999878,False,False,False,True,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-17,115.824682,466.69214285714287,0.6071428571428571,28,1,176.37715633333212,False,False,False,True,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-18,45.659497,404.88444444444445,0.9166666666666666,36,1,80.04770633333212,False,False,False,True,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-19,20.62415,508.5995454545455,0.6363636363636364,22,1,73.71638933333212,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-20,278.142839,429.3352830188679,0.4716981132075472,53,1,60.70277633333212,False,False,False,True,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-21,591.659533,320.8220430107527,0.3655913978494624,93,1,114.80882866666543,False,False,True,False,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-22,408.03639799999996,523.8093103448275,0.5862068965517241,58,1,296.80884066666545,False,False,False,True,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-23,39.91436,550.5720833333334,0.4166666666666667,24,1,425.9462566666654,False,False,False,True,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-24,180.244855,282.4104918032787,0.9344262295081968,61,1,346.5367636666654,False,False,False,True,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-25,168.27053,883.3975510204082,0.8367346938775511,49,1,209.39853766666545,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-26,64.59776,242.27088235294116,0.7352941176470589,34,1,129.47658166666545,False,False,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-27,71.919819,765.107,0.6,30,1,137.70438166666545,False,False,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-28,-3425.450348,1611.6066666666666,0.6419753086419753,81,0,101.59603633333212,False,False,False,False,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-01,557.9358,840.2127027027027,0.4864864864864865,37,1,-1096.3109230000011,False,False,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-02,8330.21747,1432.3072602739728,0.2465753424657534,73,1,-931.864909666668,False,True,False,False,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-03,494.669357,536.928448275862,0.8275862068965517,58,1,1820.9009739999985,False,True,False,False,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-04,163.73415,1091.9493023255814,0.9767441860465116,43,1,3127.607542333332,False,False,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-05,437.35445200000004,1109.076923076923,0.34615384615384615,26,1,2996.2069923333315,False,False,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-06,291.46926,856.63,0.47619047619047616,21,1,365.2526529999988,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-07,411.824274,748.432,0.65,40,1,297.51928733333216,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-08,173.811132,698.2522857142857,0.6571428571428571,35,1,380.2159953333321,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-09,140.953497,1118.493611111111,0.8611111111111112,36,1,292.36822199999875,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-10,-4026.754395,838.0596774193548,0.4838709677419355,31,0,242.19630099999878,False,False,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-11,0.0,538.44125,1.0,24,0,-1237.329922000001,False,False,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-12,33.01095,851.8611111111111,0.5555555555555556,9,1,-1295.266966000001,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-13,465.046501,881.3063636363636,0.4090909090909091,22,1,-1331.247815000001,False,False,False,True,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-14,0.0,262.4975,0.75,4,0,166.01915033333225,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-16,106.912886,618.9422222222222,0.3333333333333333,27,1,166.01915033333225,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-17,0.0,653.5999999999999,1.0,2,0,190.65312899999893,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-18,40.9165,703.816,0.8,15,1,35.637628666665606,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-19,54.9718,539.8872727272727,0.09090909090909091,33,1,49.276461999998936,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-20,144.656157,1620.353,0.3,20,1,31.962766666665605,False,False,False,True,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-21,0.5844,187.86083333333332,0.8333333333333334,12,1,80.18148566666561,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-22,132.087931,559.405294117647,0.35294117647058826,17,1,66.73745233333229,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-23,79.086899,840.6328571428572,0.07142857142857142,14,1,92.44282933333227,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-24,808.135252,1334.7422222222222,0.24444444444444444,45,1,70.58640999999893,False,False,False,True,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-25,417.38885700000003,530.670303030303,0.6060606060606061,33,1,339.7700273333323,False,False,False,True,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-26,379.04079,637.0742857142857,0.4857142857142857,35,1,434.870335999999,False,False,False,True,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-27,-133.035992,1857.9734210526317,0.7631578947368421,38,0,534.8549663333323,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-28,-21.766132,876.1812195121952,0.9024390243902439,41,0,221.1312183333323,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-29,28.499012000000004,468.65066666666667,1.0,15,1,74.74622199999895,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-30,-743.288757,726.7522727272727,0.7045454545454546,44,0,-42.10103733333439,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-31,3.5652170000000005,375.1351923076923,0.7692307692307693,52,1,-245.51862566666773,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-01,768.351892,422.4107317073171,0.34146341463414637,41,1,-237.07484266666776,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-02,669.381363,414.13428571428574,0.38571428571428573,70,1,9.542783999998923,False,True,False,False,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-03,149.51234499999998,453.3190588235294,0.7529411764705882,85,1,480.4328239999989,False,True,False,False,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-04,498.73528200000004,280.5443,0.33,100,1,529.0818666666655,False,True,False,False,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-05,177.049662,331.27535714285716,0.32142857142857145,56,1,439.20966333333223,False,True,False,False,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-06,-476.77056300000004,387.5243243243243,0.5405405405405406,74,0,275.0990963333323,False,True,False,False,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-07,-19833.530157,830.2844666666666,0.26666666666666666,150,0,66.33812699999895,False,False,False,False,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-08,230.103259,279.894,0.5538461538461539,65,1,-6711.083686000002,False,False,False,False,Low,Frequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-09,94.077376,244.56867924528302,0.6415094339622641,53,1,-6693.399153666669,False,False,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-10,73.76740699999999,166.24727272727273,0.45454545454545453,22,1,-6503.116507333335,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-11,67.00618399999999,335.15785714285715,0.5,14,1,132.64934733333212,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-12,10.499265,78.19,0.0,3,1,78.28365566666544,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-13,-902.0714839999999,269.5942105263158,0.2631578947368421,19,0,50.42428533333211,False,False,False,True,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-14,27.177561,180.60857142857142,0.21428571428571427,14,1,-274.8553450000012,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-15,-48.794434,186.68235294117648,0.35294117647058826,17,0,-288.13155266666786,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-16,8.738942,32.69,0.3333333333333333,9,1,-307.8961190000012,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-17,-15.688322,162.429,0.7,10,0,-4.292643666667879,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-18,22.793679,160.54125,0.5,8,1,-18.581271333334545,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-19,40.803149000000005,75.5942857142857,0.2857142857142857,7,1,5.281432999998791,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-20,7.707293999999999,87.145,0.0,2,1,15.969501999998792,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-21,19.956089,78.33833333333334,0.6666666666666666,6,1,23.76804066666546,False,True,False,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-22,11.839106000000001,58.678,0.0,5,1,22.822177333332125,False,False,False,True,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-23,50.899228,91.10846153846154,0.0,13,1,13.167496333332124,False,False,True,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-24,1.023851,182.34,0.0,1,1,27.56480766666546,False,False,True,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-27,0.265698,49.96,1.0,1,1,21.25406166666546,False,False,True,False,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-28,-0.08516699999999999,156.87,0.0,8,0,17.396258999998793,False,False,False,True,Low,Infrequent,Consistent
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-05-01,16.923621,135.32,0.0,2,1,0.40146066666545877,False,False,False,True,Low,Infrequent,Consistent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-10-31,-2.5534149999999998,3327.722222222222,0.6666666666666666,9,0,5.701383999998792,True,False,False,False,Low,Infrequent,Consistent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-01,-0.09906000000000104,2139.280714285714,0.42857142857142855,14,0,,True,False,False,False,Low,Infrequent,Consistent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-06,-3.41119,666.84,0.3333333333333333,3,0,,False,False,True,False,Low,Infrequent,Consistent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-08,-710.786946,2003.9206666666666,0.3333333333333333,15,0,-2.021221666666667,True,False,False,False,Low,Infrequent,Consistent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-13,-17.60528,582.841,0.3,10,0,-238.09906533333333,True,False,False,False,Low,Infrequent,Consistent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-14,2215.402997,1825.0886956521738,0.7971014492753623,69,1,-243.934472,True,False,False,False,Low,Frequent,Consistent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-15,2137.203852,1024.2048484848485,0.3333333333333333,33,1,495.67025700000005,True,False,False,False,Low,Infrequent,Consistent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-16,1484.528402,1292.3377272727273,0.4090909090909091,22,1,1445.000523,True,False,False,False,Low,Infrequent,Consistent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-18,-8.138354999999999,393.86333333333334,0.4666666666666667,15,0,1945.7117503333332,True,False,False,False,Low,Infrequent,Consistent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-20,2626.800865,2627.9109210526312,0.34210526315789475,76,1,1204.5312996666667,True,False,False,False,Low,Frequent,Consistent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-21,-0.15074600000000027,1508.5563636363636,0.3181818181818182,22,0,1367.730304,True,False,False,False,Low,Infrequent,Consistent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-22,-260.909686,7077.548245614035,0.45614035087719296,57,0,872.8372546666668,True,False,False,False,High,Frequent,Consistent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-29,31.04129,525.317,0.1,10,1,788.5801443333334,True,False,False,False,Low,Infrequent,Consistent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-30,59.744873999999996,6943.03,0.6666666666666666,6,1,-76.67304733333334,True,False,False,False,High,Infrequent,Consistent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-02,16196.864846,2348.7403773584906,0.4339622641509434,53,1,-56.70784066666668,True,False,False,False,Low,Infrequent,Consistent
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-03,121.535562,1685.5867796610169,0.559322033898305,59,1,5429.217003333333,True,False,False,False,Low,Frequent,Consistent
